predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
 63.166954   -6.3008814  62.72525    60.403896   60.49564    14.05353 103.56244    60.11285    64.19652    86.90691    20.972586   17.264801 ,1433.9756,37.8678701,0.3726206,weighted12,12,0.331842349,0
38.438    21.44506  44.634018 42.875137 72.17922  31.380062 76.65762 45.7328   55.686447 69.37856  66.4955   47.21154 ,2522.908,50.22855721,0.45687518,weighted12,12,0.462627758,0
76.94079  48.75859  51.48625  20.877996 76.21756  17.694134 51.73117 32.997856 69.66896  68.65284  71.49788  45.937294,8372.538,91.50157423,0.58719534,weighted12,12,-0.303711147,0
 46.994156   50.73259    67.17839   113.810234   58.09919    40.495556  57.627148   92.930626    4.9660144  65.97625    46.1759     84.03493  ,1104.8329,33.23902655,0.6593564,weighted12,12,-0.015896961,0
 66.10353   65.22643   55.546818 102.428055  47.827534  35.972507  72.41757  107.99361   14.153701  82.530266  31.803715  83.80736 ,1344.1754,36.6629979,0.7885639,weighted12,12,-0.08716762,0
68.404655 45.793537 35.13873  68.98968  29.063004 26.0122   57.191322 95.45095  27.828934 50.479183 27.457188 68.86318 ,534.4725,23.11866071,0.44529107,weighted12,12,0.055102313,0
 65.944115  29.282043  22.12247   64.2811    12.958     44.117603  18.004715 105.32375   39.3882    31.006374  49.410084  47.652344,800.542,28.29385078,0.43329093,weighted12,12,-0.125129991,0
 41.408794 -15.980043  38.43176   89.610214  50.510506  43.440247  28.72755   72.25003   21.399324  48.05876   48.60632   12.95428 ,928.79297,30.47610488,0.42731264,weighted12,12,-0.31174489,0
50.985725  15.991485  72.56972   24.167322  91.714966  -0.6526755 54.132736  64.104706  57.330444  42.4064    68.13904   17.167578 ,1296.6804,36.00944904,0.42151794,weighted12,12,0.070797922,0
58.88425  28.021614 49.887962 80.85139  54.730545 43.291454 45.72477 76.27649  59.291576 80.11451  70.20627  50.128994,1085.9882,32.95433445,0.33696285,weighted12,12,0.366002925,0
18.83703   -1.4786305 61.090084  63.59659   40.79409   49.598392 39.440907  52.157402   6.767915  99.919106  35.960438  64.953224 ,9222.417,96.03341602,0.67893624,weighted12,12,0.325127039,0
24.160965 19.946873 95.533104 95.29906  91.83841  27.843372 74.925545 22.471779  4.679966 90.46956  57.53321  85.94241 ,7232.489,85.04404018,0.5648096,weighted12,12,0.020357514,0
17.728216 67.40454  33.644463 75.38563  25.568876 25.318575 61.28987 83.76191   5.151674 77.712006 24.509693 81.56352 ,13897.735,117.8886566,0.6853625,weighted12,12,-0.190369628,0
4.99127197e+01 1.13138475e-01 5.68793602e+01 1.21712860e+02 4.15642738e+01 6.70816879e+01 7.29075165e+01 9.34340134e+01 4.84448509e+01 1.13837097e+02 2.98105583e+01 7.12675705e+01,1299.92,36.05440395,0.41544446,weighted12,12,-0.317821963,0
59.584496  35.825176  39.28301   43.074917  80.02783    5.2232223 72.23402   71.84563   33.523846  77.96384   38.005333  55.104015 ,1958.7426,44.25768356,0.4277153,weighted12,12,0.175004305,0
58.459904 21.760967 34.027702 65.64389  47.42403  42.485256 52.81016 49.293877 48.284813 67.83511  61.814125 53.93225 ,2165.4795,46.53471277,0.45704427,weighted12,12,0.369849737,0
46.135433 44.680595 46.550793 38.728825 44.132336 33.569054 41.239414 68.32634  28.298159 48.75011  48.19474  45.344734,8462.315,91.99084427,0.671284,weighted12,12,-0.115922122,0
57.530426 43.578922 40.678818 88.36132  46.201904 60.050983 64.356995 63.08773  58.745235 71.17799  48.717976 51.653255,1868.1119,43.22166052,0.3853965,weighted12,12,-0.229286709,0
44.415024   2.0932097 72.52738   26.700487  50.523705  34.45335 69.38776   20.721151  61.204247  74.9151    41.23886   74.03281  ,2004.3007,44.76941656,0.4609784,weighted12,12,0.435131035,0
 9.5657    27.106726   9.691331  57.502316   5.3433685 60.44096 43.025475  56.37234    5.0643206 65.98272   14.383365  94.783844 ,2690.2205,51.86733518,0.5193227,weighted12,12,-0.038285663,0
50.724564 39.123875 28.079632 45.077007 65.97966  26.339039 34.509743 70.54029   7.865035 63.45728  47.13181  43.40833 ,5065.872,71.1749399,0.60796714,weighted12,12,0.08417363,0
67.08725  43.116714 33.922215 69.59971  74.87945  45.14187  57.679348 22.15622  64.69224  66.85346  61.957645 30.69613 ,3907.781,62.51224685,0.49510446,weighted12,12,-0.15622694,0
45.336414 52.304443 46.474125 34.97855  45.886322 34.695423 58.227287 57.81018  36.3413   60.57076  44.56359  42.53218 ,8790.464,93.75747366,0.66697186,weighted12,12,0.327726302,0
59.164604 45.739037 27.701654 44.52658  48.71107  45.883663 57.01152 38.80723  70.52591  83.85616  40.69621  45.584877,3144.4802,56.07566517,0.51312107,weighted12,12,0.136460595,0
39.45421   26.449472  46.935986  46.52444   48.682983  24.510717 49.242073  74.39422   -2.1848953 77.13076   30.755775  36.419415 ,14347.458,119.780875,0.7360632,weighted12,12,0.101532655,0
 69.17843   64.4801    60.85546  104.20263   82.14545   40.336754  74.270325  84.54246   16.14643   83.56336   46.875534  61.1852  ,3790.5867,61.5677405,0.42118204,weighted12,12,0.22293431,0
52.285633 57.350166 57.106567 88.91384  35.367474 26.01731  79.03949 74.03658  36.208782 88.46314  13.441643 56.875572,923.70044,30.3924405,0.3318988,weighted12,12,0.081407509,0
50.214443 27.851093 59.692802 71.36759  44.801823 40.618896 82.635284 93.37445  56.881542 98.70964  38.725407 54.257816,743.8758,27.27408648,0.45509407,weighted12,12,-0.308550549,0
56.727085   5.1521235 57.87998   56.845337  77.9349    10.6744375 41.061344  91.794464  15.22244   74.79284   68.02838   55.368343 ,842.33203,29.02295697,0.31372017,weighted12,12,0.128960345,0
 49.056618 -13.945487  63.86924   65.008545  51.363922  40.268784  29.83022   53.025013  28.624416  50.637955  62.921688  55.93686 ,439.0713,20.95402799,0.30518982,weighted12,12,0.279852664,0
34.4612   19.901066 73.56963  16.347143 62.519196 23.399828 39.599686 65.98011  52.09419  40.048973 56.878178 45.744957,1203.5665,34.69245636,0.42002225,weighted12,12,0.282620216,0
69.515175 23.806494 51.773853 80.12223  68.147606 38.573513 49.22514 59.480873 60.94235  97.3311   82.38506  62.11214 ,612.32263,24.7451537,0.2583877,weighted12,12,-0.428623833,0
27.26035   -4.3122644 75.058365  66.65359   44.256855  50.75266 44.799335  59.01018   22.915077  80.22422   47.817024  85.684494 ,741.35297,27.22779768,0.3679676,weighted12,12,0.246409044,0
49.294292 26.831997 72.985535 99.87972  68.69764  43.46716  55.184204 90.75515   6.302179 79.389915 61.95461  99.019516,894.3843,29.90625816,0.5065395,weighted12,12,0.1200737,0
61.15915   32.868076  44.602345  37.304924  58.847244   6.5447598 52.88315   93.13399   47.834183  47.42915   54.86655   64.48106  ,1936.6056,44.00688118,0.42300835,weighted12,12,0.20991816,0
72.16458  33.66758  43.000202 75.16164  66.63726  43.252552 60.653885 39.045673 74.21961  70.71072  81.118935 59.759857,827.91376,28.77349053,0.30548617,weighted12,12,0.374708168,0
53.495953 60.451145 34.667088 43.92786  45.01519  32.034187 42.34729 86.36696  20.51352  52.77809  63.919106 73.505226,2520.448,50.20406356,0.46718478,weighted12,12,-0.350125608,0
72.28904  38.19635  40.592873 79.53224  58.167492 56.48187  66.421165 33.862526 66.76899  62.99043  65.66142  51.661823,481.0369,21.93255333,0.25473616,weighted12,12,0.141949377,0
48.17787  43.120094 48.2371   20.273891 50.79566  28.222052 48.538597 68.431114 33.553043 47.757805 65.606316 47.049194,4692.6855,68.5031791,0.5923417,weighted12,12,0.152402679,0
68.63213  34.883026 52.846672 84.182526 53.821964 68.024796 67.83874 48.003136 80.32575  80.01952  79.47781  59.339268,4058.7102,63.70800739,0.47697338,weighted12,12,0.38475236,0
37.23215  33.86778  79.29621  59.259357 60.25458  26.631828 58.012367 87.26745  -1.788208 75.18445  54.36202  67.55656 ,12493.386,111.7738151,0.6724353,weighted12,12,0.104560789,0
 53.365467  22.129364  58.93518  108.13268   51.349644  56.260128  96.44186   61.136242  62.367844  81.60922   44.661182  44.8015  ,4999.3267,70.70591673,0.4761407,weighted12,12,-0.425353762,0
52.309288 35.794483 68.5088   46.085762 95.20707  19.727606 88.51228 74.45494  54.050804 77.26181  70.06685  38.413193,11760.961,108.4479642,0.64219713,weighted12,12,0.440193434,0
 59.57662   36.272385  49.17879   91.39259   73.91395   54.973915  92.64115   56.852867  72.78322  104.711685  65.91154   48.683563,5814.1074,76.25029457,0.48373488,weighted12,12,-0.008465901,0
39.17125  37.516388 60.07998  35.75656  67.136375 19.996374 68.33422 66.60897  11.99588  95.85296  41.565544 35.758717,15773.089,125.5909585,0.7127793,weighted12,12,0.114338824,0
 73.96578   33.00154   58.788143  75.800125  72.06389   53.471146 108.318405  29.661665  91.08754   88.203415  49.331284  25.409956,911.4273,30.18985437,0.32948276,weighted12,12,0.168328821,0
42.44023  37.174618 79.4935   22.129843 44.680458 46.81114  79.00197 45.052143 66.16542  83.17325  44.599373 54.455753,1246.9945,35.31280939,0.56929183,weighted12,12,-0.358847693,0
72.00288  41.60151  57.56632  76.841354 61.147377 35.73177  67.66612 90.799324 12.143932 58.025616 37.888245 67.53306 ,1537.891,39.21595327,1.5265454,weighted12,12,0.241158035,0
72.71162  70.24578  23.508104 70.88057  43.821907 38.201603 45.103443 99.17103  29.449373 54.50538  46.149254 70.62818 ,1158.8002,34.04115408,0.99295884,weighted12,12,-0.177303721,0
72.64801  70.42726   7.540793 56.994522 37.205456 28.788206 24.750475 91.82706  32.086777 27.295366 49.50763  64.312675,998.23364,31.59483569,0.9584718,weighted12,12,0.038787368,0
 76.46898    68.96473   -15.452407   39.18561     6.2290635  45.640556  -3.521571  105.42756    40.265514   18.01433    58.335888   46.203182 ,1328.3341,36.44631815,1.0600679,weighted12,12,-0.212808546,0
94.51575   37.068222  27.156153  60.924706  56.304398  43.70587  7.0902314 78.397095  51.164253  47.29607   81.43819   40.641056 ,2078.2322,45.58763185,3.1399813,weighted12,12,0.426775432,0
69.38673  58.257214  9.066378 51.92965  34.63023  61.772907 26.94581 68.96552  54.54804  53.21045  70.26962  77.82286 ,847.1052,29.10507215,1.0639106,weighted12,12,0.119793847,0
62.935883 56.729984 22.125679 47.232574 29.176947 53.668938 27.401588 67.02946  12.010553 33.20426  51.858078 75.5057  ,649.6794,25.48880896,0.81974524,weighted12,12,0.461388562,0
77.18906   70.66508    0.5639029 16.830042  29.724823  31.216766 14.026607  79.25231   45.296513  15.890125  58.488827  50.20491  ,629.15735,25.08300916,0.5630354,weighted12,12,0.331312344,0
85.113655 58.716045 18.383825 57.915497 34.57866  55.45043  31.550398 68.19629  64.212715 43.26881  81.281906 47.741077,934.8461,30.57525356,0.8929865,weighted12,12,0.495002974,0
65.94667   61.810177  23.672192  13.8257475 42.256485  26.440836 18.590664  61.579147  23.571217  24.783823  67.97409   34.87779  ,483.86417,21.99691265,0.5491852,weighted12,12,-0.500129057,0
82.83082  64.54045  34.624477 70.547516 55.339264 53.485504 41.522686 73.06229  66.66114  47.814747 91.72147  53.053223,819.17426,28.62122037,0.6799502,weighted12,12,-0.040839384,0
71.719826 63.438168 53.44083  65.054405 50.7237   59.0694   48.989723 58.12162  34.31201  47.56214  72.67716  80.246925,770.75836,27.76253522,0.762945,weighted12,12,0.183904881,0
56.358833 78.96741  34.9247   45.15989  37.814613 56.678    47.823772 73.92538  46.10735  41.17469  56.152042 85.42858 ,1377.8229,37.11903657,1.6143364,weighted12,12,0.702828453,0
63.636635 62.396442 22.552874 30.70215  32.19528  35.56658  49.983265 45.4526   70.571625 55.93355  66.81162  65.44079 ,842.09955,29.01895154,0.975959,weighted12,12,-5.69E-05,0
71.446526 97.07278  31.8083   48.61598  54.854633 52.243668 46.63219 66.0985   13.646478 43.27876  77.391235 82.0832  ,1649.5273,40.61437361,1.5660738,weighted12,12,0.208819657,0
65.55293   67.77976    3.0579798 23.147013  32.00227   42.013424 39.162205  37.554195  51.232224  15.935035  55.414513  36.08937  ,475.07718,21.79626525,0.49188504,weighted12,12,-0.32857689,0
57.073227 69.67797  26.774353 21.925213 34.649265 60.14938  41.36857 38.447712 51.1484   38.324436 73.48603  43.597984,912.57196,30.20880601,0.4270294,weighted12,12,-0.394337458,0
69.084404 60.93475  34.96667  47.870663 69.50999  73.757774 50.742203 43.35783  67.23699  64.925735 66.3881   62.69549 ,1312.6918,36.23108848,1.5094299,weighted12,12,0.017512834,0
 57.854584  51.8073    36.66348   45.951473  33.46745   47.919006  38.4889    76.63948  -14.254419  20.431358  24.100903  76.97973 ,888.2458,29.80345263,1.056147,weighted12,12,0.219572413,0
 75.92081   98.505165  23.347647  56.79811   42.515335  34.05462  38.468433 105.72721   30.029438  33.403584  53.36444   70.38083 ,1159.2013,34.0470453,0.7528139,weighted12,12,-0.19780004,0
73.276695 94.09815  29.976643 48.989944 24.305481 19.984077 35.951355 97.6412   36.236225 19.296497 47.602566 45.61399 ,710.5446,26.65604278,0.4717531,weighted12,12,0.080115846,0
70.05916  88.064804 10.936219 42.45869  25.348646 29.12655  32.29767 62.106697 79.28092  37.971287 73.593636 25.44734 ,1263.5038,35.5457984,0.4392805,weighted12,12,-0.032241704,0
68.01782   46.34182   71.37633   63.228928  54.13255   47.013256 60.906746   8.0497265 72.41079   49.133816  81.80304   36.11187  ,480.4281,21.91867014,0.4059515,weighted12,12,0.130525629,0
15.543402 45.476887 62.554115 48.598606 37.525856 58.097095 47.128616 41.99004  52.109337 75.86948  69.09605  79.94736 ,117.54496,10.84181535,0.18472011,weighted12,12,0.804880485,0
33.06827  25.763426 50.86378  61.119858 45.43212  47.44386  57.782013 72.03035  19.578928 54.330826 49.6329   82.96604 ,849.54987,29.14703871,0.3810053,weighted12,12,-0.428595165,0
58.17181   59.99008   44.133537  64.49835   53.447956  35.40987 41.46962   97.54618    2.1680136 52.455585  64.30124   78.92276  ,610.64667,24.711266,0.4178865,weighted12,12,-0.389019699,0
56.484364 55.778698 24.847982 76.34462  43.84157  36.487305 52.0563 81.43133  52.529427 57.99334  40.683704 68.19733 ,684.08105,26.15494322,0.6938799,weighted12,12,-0.010304101,0
 69.754036  68.39573   27.24429   56.411507  35.752502  21.906471  45.62091  105.989265  40.655533  37.295063  70.89055   52.606243,643.9722,25.37660791,0.38485146,weighted12,12,-0.093487724,0
62.843582 43.233856 32.283703 86.425964 57.67828  44.24772  67.834724 61.057247 63.67166  22.470572 63.646206 45.58663 ,372.8217,19.30859098,0.3025273,weighted12,12,-0.246019769,0
44.56788  49.36232  35.27943  26.896084 29.33418  26.695059 45.686085 76.96796  56.643753 33.822266 63.071354 41.61872 ,1655.0265,40.68201678,0.46074256,weighted12,12,0.352109268,0
