predict_data,mse,rmse,mape,smooth,skip,result_corr,shap
 52.93423   83.011566  41.945408  94.23308   79.15353   96.291824  68.40814   82.43669   85.83981  104.85526   64.766235  78.33143 ,665.5367,25.79799764,0.3840183,weighted6,1,0.162126063,0
 54.40686   89.90428   42.08689   96.29959   83.3728    97.215706  62.10771   79.55441   86.465355 108.41512   64.5891    80.59887 ,777.41486,27.88216017,0.41879594,weighted6,1,0.073736049,0
 55.434788  95.91387   46.186146 100.862816  84.77223   96.2332  57.12959   79.73215   87.39597  112.182335  67.2652    77.550835,867.3565,29.4509169,0.43199563,weighted6,1,0.071074145,0
 56.734066 100.52764   50.734955 103.0086    87.92548   98.312225  55.581264  78.48826   88.265884 113.32929   67.28912   75.335045,934.0346,30.56197976,0.45018455,weighted6,1,0.071480756,0
 61.322002 102.36205   55.393112 103.244316  88.32935   98.165764  54.013973  78.98788   90.38203  115.71483   68.72601   73.53848 ,1023.2651,31.98851475,0.4663409,weighted6,1,-0.149934405,0
 61.141598 100.75256   55.15341  101.46319   87.77181  100.097626  50.356827  75.773026  88.66235  115.61465   66.62211   76.320595,974.498,31.2169503,0.43804836,weighted6,1,-0.127706198,0
 63.034687 103.33396   57.450516 104.89485   88.5285   101.22884  47.842648  77.06867   89.973915 112.272545  67.895454  74.20534 ,1008.9781,31.76441544,0.44322214,weighted6,1,-0.165138976,0
 65.71643  102.933266  61.286774 107.791405  89.074104 103.33649  46.990223  75.30098   90.42723  107.29155   70.31931   73.53111 ,981.50824,31.3290319,0.4374571,weighted6,1,-0.108302101,0
 68.62108  100.234856  60.925083 107.489555  90.47577  102.8658  46.829136  73.465706  90.385155 104.681526  70.35891   73.51386 ,904.436,30.07384202,0.42502043,weighted6,1,-0.05339149,0
 70.93216   99.74642   59.56177  108.57409   90.67049  102.14661  47.720573  73.60834   90.04625  102.03928   67.089806  72.801186,874.104,29.56524994,0.41269532,weighted6,1,-0.145521221,0
 71.50583   97.98665   59.37468  114.057526  92.00822  106.76863  52.727886  80.127106  91.84956   97.95224   62.770958  68.44135 ,903.368,30.0560806,0.4158914,weighted6,1,-0.243089085,0
 72.96285   97.11971   61.836853 118.25702   94.01064  108.58493  58.502117  81.26898   93.28053   94.13548   66.814095  62.790657,827.21564,28.76135666,0.38284644,weighted6,1,-0.199672477,0
 73.47821   95.742615  62.72573  116.452705  90.85728  107.86896  60.63166   75.3077    92.43258   91.5789    71.03677   62.758236,624.73566,24.99471258,0.3114272,weighted6,1,-0.088329436,0
 71.03984   94.47172   61.940697 112.23652   88.04425  106.68203  57.479607  68.433624  90.48048   86.298096  69.89817   65.214874,442.67636,21.0398755,0.25132975,weighted6,1,0.014360504,0
 68.02824  100.3214    65.51878  115.75998   85.84256  105.79305  52.722023  66.64815   91.18057   77.28522   72.22088   61.611538,447.1547,21.14603257,0.23896395,weighted6,1,-0.062211227,0
 66.485985  99.595085  69.185135 118.4256    83.77793  106.65235  50.52216   67.62437   91.31321   73.678856  72.92231   55.159554,436.45657,20.89154311,0.22337018,weighted6,1,-0.053786693,0
 71.06908   94.84653   70.88578  116.02602   83.441574 103.57444  49.165646  70.46758   92.36926   76.18673   72.604996  45.25708 ,429.50082,20.72440166,0.20786333,weighted6,1,-0.298929852,0
 72.10421   94.92769   73.70026  113.24504   85.03135  101.711205  48.254368  75.16381   92.088684  73.502754  69.289665  39.95866 ,451.0027,21.23682381,0.21131088,weighted6,1,-0.482948926,0
 71.73812  92.91415  73.42925 110.65523  89.61428 102.75422  50.75675  79.59918  92.96054  68.8015   64.0374   40.47149,463.99716,21.54059335,0.21938117,weighted6,1,-0.594065681,0
 74.52187   91.04938   72.92358  110.861534  89.47232  102.20545  54.378822  77.840904  92.1532    62.043526  65.338905  42.267128,476.6544,21.832416,0.21638907,weighted6,1,-0.639401692,0
 75.65433   85.98383   70.45166  107.50765   87.99121  101.455894  58.381615  73.26979   90.6122    56.229263  67.60567   45.134933,411.7402,20.2913825,0.20622535,weighted6,1,-0.464540622,0
 72.078705  83.636925  67.5341   101.30368   90.35626   99.43627  61.142303  66.50375   87.82536   55.94143   67.25172   48.546227,356.9349,18.89272098,0.19710785,weighted6,1,-0.325808002,0
68.20903  84.938354 68.46364  97.39296  92.20124  99.76072  61.332508 63.60717  87.01448  56.961605 69.39388  51.34447 ,285.60168,16.89975398,0.18669361,weighted6,1,0.183248498,0
66.28941  86.04901  69.89333  93.637245 94.68552  99.621155 59.538097 64.24794  89.400734 58.892807 72.08706  52.95546 ,256.02933,16.00091645,0.17496938,weighted6,1,0.263237421,0
69.62249  86.83351  72.577774 92.49959  96.4295   93.42712  54.888123 59.69269  89.602234 59.541576 75.10778  53.71293 ,253.16338,15.91110857,0.16419636,weighted6,1,0.234670134,0
70.53739  89.65387  69.570366 91.07144  96.3621   93.08481  53.107773 57.1114   89.92225  63.18318  74.88349  53.305172,220.97783,14.86532304,0.15919454,weighted6,1,0.440569681,0
70.97706  91.57574  67.49579  88.45729  98.46282  92.05664  53.04074 57.549847 91.882034 67.65401  74.6711   50.96102 ,198.84137,14.10111235,0.1568398,weighted6,1,0.525257066,0
72.924    91.95776  70.44071  88.87237  99.512146 90.12412  54.506615 57.25018  94.71014  68.81836  75.82808  49.296738,193.2834,13.90264009,0.15944476,weighted6,1,0.520833036,0
73.54623  88.25295  66.88542  86.74187  95.327415 92.29631  56.69619 60.994976 98.565025 76.87649  74.7898   47.8976  ,260.0016,16.1245647,0.18658018,weighted6,1,0.154290746,0
 73.76322   87.01383   63.323578  84.973785  92.21924   93.06826  52.67907   62.75554  101.28667   79.19953   74.42833   48.542637,346.14047,18.60485078,0.20293975,weighted6,1,-0.165650145,0
 73.7656    89.43008   64.720955  88.432976  94.21709   95.30195  51.64098   63.39057  102.83824   74.961334  75.50604   49.72204 ,398.78906,19.96970362,0.21692336,weighted6,1,-0.25628256,0
 75.94376   89.75143   64.544876  89.87715   96.40416   97.142136  52.408768  62.49181  104.42874   74.65725   77.4742    52.05751 ,396.88232,19.92190564,0.2223249,weighted6,1,-0.186925646,0
 78.20425   91.36169   65.90724   90.70288   94.90351   99.15361  52.136494  61.58091  103.79513   74.338806  78.24365   55.777496,407.15137,20.17799215,0.23082288,weighted6,1,-0.177340338,0
 79.04367   92.068245  67.602806  91.75304   95.9193   100.05907  52.376007  62.819054 103.53418   74.830086  78.916405  58.888226,482.9288,21.97564112,0.2532217,weighted6,1,-0.341270452,0
 76.71748   91.11826   68.36225   93.55711   93.50026  100.71525  54.54918   63.646786 100.73896   78.16224   82.18937   57.90665 ,512.4338,22.63700017,0.24748784,weighted6,1,-0.382073225,0
 76.11698   90.06182   72.82577   94.46032   90.326195 100.09643  56.66171   63.227764  97.79716   78.842705  86.97591   55.308083,508.50146,22.54997705,0.2306299,weighted6,1,-0.316851545,0
75.73259  87.51324  74.522995 92.76472  83.47977  96.35212  56.846596 57.066296 91.59202  79.59565  87.95031  56.16247 ,521.8704,22.84448341,0.20821102,weighted6,1,-0.26390247,0
76.10038  87.77827  74.241516 91.06478  79.138115 91.75239  51.38741 51.024372 85.911514 77.268394 86.830956 58.941483,643.5446,25.36818119,0.2147947,weighted6,1,-0.283452414,0
75.39442  90.32431  74.79697  93.08932  77.54519  92.89682  49.39484 53.573563 85.66959  74.56165  82.99989  57.451736,753.97363,27.45858031,0.22802661,weighted6,1,-0.327407791,0
74.23341  89.71621  76.553825 94.71557  83.10097  92.47633  52.56371 59.791504 86.83897  72.944405 81.23945  50.990902,815.5114,28.55716046,0.213462,weighted6,1,-0.363475056,0
75.844406 87.1589   79.13235  95.64315  82.8897   89.74394  54.819794 64.24846  87.71779  71.568794 81.471725 44.78325 ,940.08026,30.66072832,0.22273876,weighted6,1,-0.452661628,0
74.42954  84.20589  76.93489  91.99659  83.318954 89.89366  54.216576 65.26558  88.8373   71.079216 76.40264  44.677532,1097.0966,33.12244794,0.25299737,weighted6,1,-0.452387664,0
74.97655  83.76799  75.27739  91.09389  83.10305  88.08642  52.402016 62.577877 88.62147  64.982315 73.31643  46.014786,1318.8915,36.31654553,0.28470108,weighted6,1,-0.488122102,0
75.396416 83.94274  73.76323  93.00051  81.76884  89.158325 52.17519 58.746758 89.18037  60.51386  73.35681  47.047577,1456.7406,38.16727133,0.30409417,weighted6,1,-0.423160649,0
78.26504  79.358574 73.43377  92.08839  80.48202  85.14094  52.78795 56.810307 88.952515 60.845306 74.50664  45.536854,1527.4341,39.08240118,0.32179478,weighted6,1,-0.30003023,0
75.00143  79.08498  72.1728   88.362595 77.85575  84.071    54.10521 55.449352 88.56619  63.36464  73.03335  43.402996,1469.2318,38.33055976,0.3337426,weighted6,1,0.246995806,0
 77.210266  73.741455  81.01042   86.60939   91.94643   74.25292  56.363953  60.90015  103.59308   57.38334   71.307724  47.271862,1261.0565,35.5113576,0.3038014,weighted6,1,0.354629908,0
 65.04958   55.98699   65.7342    79.42897   98.11319   84.22621  70.54803   77.13165  108.399864  64.99742   52.702618  48.8442  ,1131.0016,33.63036704,0.30322054,weighted6,1,0.639963975,0
 77.344826  53.46844   72.041855  81.254036 106.85196   75.38584  74.92602   87.21948  114.620964  63.045464  67.56895   40.993343,1003.6548,31.68051113,0.28425536,weighted6,1,0.378115315,0
79.811905 49.34164  77.459045 88.074326 80.09117  76.15001  77.38521 73.95722  96.28854  67.24161  82.36345  35.15642 ,1024.2753,32.00430078,0.28130344,weighted6,1,0.231706007,0
95.032585 49.58821  81.767914 76.68994  79.46397  57.766586 64.3709 48.767525 83.91402  69.63076  91.45812  44.80462 ,1138.8289,33.74653845,0.2995103,weighted6,1,0.149412894,0
97.68978  57.535954 79.82572  80.751305 56.375797 54.20919  44.366364 38.186924 92.6317   62.286266 81.10384  68.26812 ,1108.6023,33.29567982,0.3045788,weighted6,1,0.24742845,0
67.94094  61.45624  54.897232 65.68672  96.446236 74.66961  34.21013 65.52166  92.60623  74.16336  64.44621  76.18676 ,1059.6492,32.55225292,0.25489217,weighted6,1,-0.165177244,0
 78.64231   82.948494  76.56884   83.682785  93.41562   69.00553  37.226227  85.48282   93.62992   78.25093  103.25847   35.91052 ,704.38995,26.54034577,0.24775343,weighted6,1,0.068589168,0
 90.64756   79.63136  113.18503   83.5605   102.188156  64.63553  60.98338   82.78795   89.49502   87.94936  118.29576   27.781134,704.15546,26.53592766,0.23704821,weighted6,1,0.003213402,0
99.02035  51.114662 94.592636 49.75069  90.45093  49.108437 63.24472 57.8063   71.12933  94.411545 87.84357  56.6327  ,494.56088,22.23872484,0.2211029,weighted6,1,0.341735123,0
70.688065 77.459335 72.3213   45.672707 82.707825 70.37771  37.16182 45.71368  76.98259  74.638245 71.5276   97.81511 ,445.34366,21.10316702,0.20712568,weighted6,1,0.557385856,0
66.2298   73.3731   83.94289  78.34829  91.90792  78.98763  33.963882 53.376564 86.155716 57.719143 89.46725  83.62963 ,531.9211,23.06341435,0.2055064,weighted6,1,0.102108708,0
 73.50811   64.98055   95.41261   88.93271  117.10276   79.45071  78.27616   58.61534  103.62116   66.51297  105.46136   45.246822,744.8526,27.29198784,0.21666329,weighted6,1,-0.227739819,0
92.27152  32.18176  91.77992  71.43835  85.82646  74.00494  78.81446 69.552605 85.01152  88.27613  96.620605 36.615677,825.2422,28.72702887,0.24046211,weighted6,1,0.000998025,0
63.50032  46.411743 64.41357  55.814957 91.50416  78.81237  45.860573 34.870102 77.16281  88.921425 63.67046  76.79154 ,1191.6461,34.52022767,0.2997144,weighted6,1,0.185909563,0
60.8446   69.00485  76.15417  88.4183   71.22052  73.933334 44.215717 37.965862 71.41297  68.20007  73.3673   74.78052 ,1343.2037,36.649744,0.29145452,weighted6,1,-0.178288974,0
79.249054 69.235    69.73496  74.913216 65.008545 95.72504  50.256413 26.66269  89.40123  68.44892  75.22937  78.077576,1471.195,38.35615917,0.29735768,weighted6,1,-0.038609135,0
106.39894   69.0991    91.39446   78.43656   61.91251   52.99695  38.324657  43.456837  76.162704  72.03055   87.02037   57.102947,2037.3453,45.13696198,0.37295726,weighted6,1,-0.429035818,0
67.44454  82.32527  90.97203  82.52276  86.82292  59.67943  33.1307 50.114197 69.099846 73.08189  64.74469  58.777008,2217.5107,47.09045277,0.36286032,weighted6,1,-0.33224477,0
52.49574  78.008194 92.68018  94.40115  70.31412  77.22988  62.095882 99.39775  92.919525 83.988205 58.078865 41.73022 ,1903.1881,43.62554424,0.32617772,weighted6,1,-0.126565181,0
52.467712 73.87206  86.212135 70.42228  79.699745 78.77248  64.09436 80.19889  93.900604 57.274677 60.00574  57.94457 ,2265.3896,47.59610959,0.37924877,weighted6,1,-0.122846755,0
73.93732  71.005486 72.680405 63.941    59.841457 50.468735 59.738216 78.95955  83.63217  60.382385 78.92981  49.206398,2655.1301,51.52795481,0.42537215,weighted6,1,0.189614002,0
68.37583  77.99558  67.48837  70.02816  60.986435 66.177605 53.933212 58.968002 89.255974 64.04645  67.01983  52.971054,2752.0583,52.46006433,0.430756,weighted6,1,-0.012764393,0
66.696335 81.06353  89.75403  91.427025 77.90734  69.17671  76.06425 78.22781  94.719986 43.900364 54.073017 35.66119 ,2349.6062,48.47273668,0.39312625,weighted6,1,0.492281652,0
 62.75818   57.364475  83.62022   81.27688   92.73884   64.466064  75.4912    64.03835  107.85471   44.502964  58.050247  52.176865,2389.318,48.88065175,0.39698014,weighted6,1,0.404427993,0
54.969635 44.04922  54.226463 71.8627   75.02799  68.02097  67.01144 76.72807  98.23853  70.25871  59.77426  52.07349 ,2645.5933,51.43533087,0.41982257,weighted6,1,0.196494574,0
 71.33024   68.63633   64.63482   77.17137   96.09796   72.48976  74.72148   86.204285 114.06897   56.361416  59.209232  37.279408,1840.9834,42.90668245,0.35964105,weighted6,1,0.486002181,0
 98.76664   64.9175    96.2946    99.682976  85.21885   60.218727  92.63301   88.9564   114.79026   54.583157  65.74763   29.336164,1358.6744,36.86020128,0.3126664,weighted6,1,0.49655774,0
 97.63285   41.481766  89.47591   77.878555  89.8442    59.549503  78.57157   66.138855 100.018654  66.4645    61.81323   53.74818 ,1595.9717,39.94961426,0.31961605,weighted6,1,0.187081031,0
 98.52935   55.912506  93.22591   92.872055  68.71821   59.502388  61.463238  70.21189  101.42107   60.621044  74.099434  54.64892 ,1268.6418,35.6179989,0.29919073,weighted6,1,0.278289022,0
 85.32032   55.469513 100.35102   93.45274   89.229065  68.87344  56.054626  75.96678   99.09678   61.66716   88.03982   53.017223,985.6037,31.3943259,0.24784832,weighted6,1,0.154556239,0
100.91395   48.592957 102.35473   89.52251   84.51633   54.679073  62.38689   80.36679   99.07614   74.4189   106.687996  36.033   ,955.0445,30.90379418,0.24513818,weighted6,1,0.159425822,0
 98.04464   43.91509  103.093895  72.44381   86.307     62.676285  56.982273  84.37287   90.37943   80.251915  97.65895   46.335186,904.8968,30.08150245,0.19948761,weighted6,1,-0.07218481,0
 94.73136   39.816734 105.51649   65.50505   96.14422   51.61864  52.739857  76.899     81.419464  71.711365  91.44838   56.136055,1158.3158,34.03403878,0.2695813,weighted6,1,-0.04981415,0
 86.03112   42.864895 109.28589   75.699394  91.374954  60.135983  59.022556  65.68985   82.38071   64.40624  101.29454   63.96084 ,1136.9349,33.71846581,0.28002736,weighted6,1,0.08400908,0
 94.73844   21.178232 107.17789   68.35195   89.15323   67.57033  66.29794   65.77457   79.07732   62.34498  102.07125   59.911484,1554.0182,39.42103738,0.30334997,weighted6,1,0.066677605,0
 91.533424  19.744328 100.76919   66.763374  93.9537    61.074444  63.39431   50.59513   76.31755   61.439636  98.80725   64.350395,2018.2347,44.92476757,0.35270587,weighted6,1,0.035781911,0
79.95397  16.89887  98.141    73.95778  95.236694 63.16885  60.769302 57.51302  76.13344  64.70502  91.365906 66.983444,2290.625,47.8604743,0.3595759,weighted6,1,0.017800132,0
60.381172 21.6809   71.90193  63.563644 93.4066   94.469925 66.87327 64.70678  78.858604 76.408005 75.1921   66.88338 ,2342.819,48.40267649,0.37017655,weighted6,1,0.332690571,0
 80.16354   40.474358  93.11619   65.56607   93.34098   73.39044  52.152546  51.928253  74.87578   67.773125 100.82142   59.18342 ,2853.1863,53.41522516,0.37459457,weighted6,1,-0.055501331,0
78.41851  39.506516 77.53281  60.37768  78.69671  72.607475 49.21715 31.617672 66.76296  77.421074 83.69246  81.92464 ,3525.5706,59.37651519,0.43771055,weighted6,1,0.117316309,0
76.23853  54.63341  62.614883 50.734848 84.38436  69.85719  43.00059 43.96984  72.29841  83.90236  68.15207  85.80618 ,3815.3562,61.76856969,0.45912609,weighted6,1,0.081268506,0
62.216526 76.11547  83.477066 67.46266  78.679115 76.63739  41.605858 56.061863 80.29832  64.47169  64.867805 80.87522 ,3607.1064,60.05919118,0.447597,weighted6,1,-0.082495566,0
51.262043 65.26667  85.27977  68.55362  94.56537  72.226456 65.16747 75.42883  85.146255 85.67035  72.347855 68.600334,2998.8105,54.7613965,0.42117357,weighted6,1,0.535712238,0
61.846992 62.16154  79.24433  56.42841  69.18024  61.1023   68.812805 67.441376 84.71363  90.70668  75.7537   66.65731 ,3519.8274,59.32813323,0.44222403,weighted6,1,-0.289305541,0
 51.140823  74.34383   75.11613   51.679634  83.63165   68.49856  74.87854   84.0273   105.2013    73.93031   46.532055  74.06769 ,3263.9111,57.13064968,0.42277098,weighted6,1,0.026104326,0
 51.52614   60.229996  60.684547  61.835403  95.137955  62.789875  85.20587   91.41528  108.32563   73.90195   36.989986  78.39285 ,3249.7698,57.00675202,0.40914664,weighted6,1,-0.117206951,0
 51.341846  77.12799   64.72382   79.16062   79.50194   83.71534  88.8879    96.607994 106.51745   78.58289   60.602642  53.730778,2494.924,49.94921493,0.35885748,weighted6,1,-0.184472242,0
 90.76829   57.613922  99.36407   87.203354  73.38246   53.574184  84.69462   81.870926 117.35832   68.75178   81.22963   49.112244,2053.9802,45.3208586,0.34548107,weighted6,1,0.133007247,0
70.878555 52.032825 67.137886 72.502815 81.322845 56.979824 87.0675 73.52024  97.91208  86.82968  49.199196 68.11887 ,2334.024,48.31173694,0.36001286,weighted6,1,-0.141101894,0
 81.09679   78.53232   59.242825  68.66296   64.12999   54.816437  55.47624   93.52929  101.394646  84.64156   63.0718    63.08324 ,1910.127,43.70499918,0.3374435,weighted6,1,0.101036131,0
 72.90901   93.33595   90.0499    93.26005   81.399315  73.71413  55.64544   90.34738  112.34772   79.13969   78.52728   55.794243,1060.6993,32.56837946,0.25503635,weighted6,1,0.092390127,0
106.1543    69.01796  116.92441   90.56764  102.105484  33.10764  80.33457  105.60326   91.85881   83.77402   98.99798   30.562502,1088.2655,32.98886938,0.22535913,weighted6,1,0.167742004,0
114.64203   67.16352  104.77486   62.783173  61.392048  43.17152  71.20228   86.57891   95.994865 103.23184   91.48277   50.77358 ,980.3757,31.3109513,0.24127392,weighted6,1,0.003025656,0
 81.3742    62.308666 111.44543   66.155975  94.00905   52.70949  49.258694  93.41068   79.34688   83.058495  76.26475   66.65497 ,752.096,27.42436888,0.21928497,weighted6,1,0.115388839,0
 79.12155   67.02025  115.699745  92.982704 100.71252   45.48885  67.46806   79.38097   90.579445  61.54829  101.00856   55.73799 ,598.8675,24.4717693,0.21029456,weighted6,1,0.341076311,0
 88.62772   38.51622  103.04415   80.69554   68.49352   71.909996  78.83136   89.553696  99.49772   87.73302  117.347786  37.72709 ,928.41595,30.46991885,0.2165575,weighted6,1,-0.367441667,0
98.08229  18.112745 92.84767  52.89136  94.99839  51.555393 52.86636 57.924896 83.25365  75.43693  97.85504  55.933136,1186.3317,34.44316572,0.27360287,weighted6,1,0.175373049,0
68.820305 45.35779  89.44861  85.10911  91.529076 52.2789   56.68175 57.357582 73.22651  71.25634  88.49567  54.042294,861.0112,29.34299287,0.26231068,weighted6,1,0.00079113,0
71.84111  22.732391 81.91829  71.30782  85.18825  85.068565 59.910053 63.97364  91.555565 83.20024  82.15642  62.973984,829.98285,28.80942292,0.23085202,weighted6,1,0.054903174,0
 82.001686  30.111486  88.38896   65.02758  103.88972   75.38665  74.97104   61.06446  102.26807   74.71899   85.271034  57.350384,857.5839,29.28453386,0.24475498,weighted6,1,-0.060710887,0
94.47462  19.433464 95.61329  61.326847 95.52159  48.057034 61.577747 61.541664 80.47776  75.121895 94.831764 61.118633,1236.1923,35.15952589,0.30621755,weighted6,1,0.069605821,0
78.09521  26.622097 70.31113  56.326477 95.529816 74.576164 65.83311 60.546947 99.63341  94.46778  69.305695 75.35455 ,1028.026,32.06284456,0.2736613,weighted6,1,0.427061721,0
 73.35276   33.684914 100.58377   81.39816  111.373184  70.50888  85.166405  90.875626 103.49619   65.853065  68.97069   61.619343,1096.1257,33.1077896,0.2620123,weighted6,1,0.009465107,0
75.22685  22.439386 79.41267  62.763813 82.868866 77.66145  83.168625 78.07633  92.34854  82.91338  83.56682  65.81925 ,1294.5912,35.98042783,0.30011493,weighted6,1,0.405992354,0
 86.83515   37.01018   76.05201   53.1875    55.80613   48.886673  43.60907   55.209835  73.54126  103.053116 113.58276   66.03523 ,2171.2356,46.59651914,0.38235298,weighted6,1,0.437820201,0
70.555275 63.52437  81.402405 58.649727 62.06917  62.988888 46.517967 48.06918  70.18286  82.027115 74.99908  78.96327 ,2368.971,48.67207564,0.40614042,weighted6,1,0.281190641,0
67.46401  83.92639  72.34953  52.80181  69.940605 61.199997 46.343792 70.44163  80.78144  94.9874   67.931786 69.345955,2395.7961,48.94687061,0.39507928,weighted6,1,0.22733889,0
61.15646  88.05064  87.28454  49.70687  67.14833  58.714798 18.08088 58.904743 76.32316  91.337296 84.982834 81.92826 ,3026.827,55.01660571,0.4176972,weighted6,1,0.085701329,0
55.257416 91.85281  97.95637  57.055943 99.07289  58.89039  55.130135 90.149826 87.65368  92.90154  74.20169  57.759743,2400.0183,48.98998174,0.36418638,weighted6,1,0.040546418,0
64.101616 75.56533  92.05614  45.239796 88.467354 51.407017 77.769585 90.65782  94.371895 91.576454 67.15731  60.42606 ,2621.2903,51.1985379,0.3915044,weighted6,1,0.239094766,0
48.54027  69.14915  78.08347  43.078804 92.52821  62.905514 76.59966 84.6179   94.031334 76.03647  50.720158 77.205666,2998.5784,54.75927656,0.42423144,weighted6,1,0.295876581,0
57.18572  55.460537 71.43073  64.57998  87.1431   54.269455 82.1365 72.49624  97.19824  69.50013  59.728817 75.34456 ,2914.1492,53.98285996,0.422956,weighted6,1,0.281604255,0
 61.300964  55.9371    70.72505   78.89388   73.50958   66.289894  90.33596   65.451645 104.898415  73.63506   66.91101   62.94364 ,2556.5244,50.56208475,0.3965639,weighted6,1,0.362563732,0
 78.99081   46.855167  67.24815   72.46707   69.89811   58.8769  75.33736   64.22931  103.72968   80.432495  60.887344  59.798885,2850.5957,53.39097024,0.39667067,weighted6,1,-0.108558572,0
